@id,id,_collection,_label,Author,_century,year,Manuscript number,Title,Language,Library/Collection,City,Theme,keywords,attribution,_description,imgUrl,Bibliography
https://iiifmanifests.ifilosofia.up.pt/api/manifests/c9aadc69-6523-4c3d-9154-618bb7f2da04.json,c9aadc69-6523-4c3d-9154-618bb7f2da04,Data (Storage / Indices / Tables / Charts),Map of Virginia,Theodore de Bry,1590 - 1634,16,hg-2612-a_4 (12119),Historia Americae: sive Novi orbis,Latin,Biblioteca Nacional de Portugal,Frankfurt am Mainz,Ethnography,Ethnography,Thomas Harriot,"The first map to appear in the third part of the Historia Americae: sive Novi orbis (1590 - 1634) is the map of Virginia, in a series of engravings with an opening suggestive name: 'Vivae imagines'. Theodore de Bry, born in Liége but established in Frankfurt, was the engraver of the plates of this monumental work in 2o, compiled from 1590 to 1634 (after his death in 1621, it was completed by his sons).
The work, based on Thomas Harriot's accounts, compiles information about places, indigenous peoples and their culture, encounters with Europeans and more. In this map, all referential points are drawn and labelled: geographical features, islands, mountains, forests, villages and tribes, harbours. The scale (1/25 'leuges') is located on the bottom-left corner of the engraving. The following folio shows a close-up of 'Trinety harbor', with different types of trees across the lands and a vineyard, and Roanoac, in the centre, is depicted in greater detail; the image highlights the difficulties of entering the inner bays with shipwrecks along the small islands, but beyond it, a land that is mastered by the indigenous people.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/a1ad5cd0-e8b2-4fb5-a66c-b4c44aff2da4_Map%20of%20Virginia.jpg,"Henry Keazor: 'Theodore De Bry's Images for America', Print Quarterly 15/2 (1998), pp. 131–149."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/3638e614-cb46-4609-8880-2927ae74b83f.json,3638e614-cb46-4609-8880-2927ae74b83f,Text-Diagrams,Map of the world,Bartholomaeus Anglicus,before 1309,14,"Additional 8785, f. 315",De Proprietatibus Rerum,Latin and Italian,British Library,London,Cosmography,Cosmography,?,"Circular world map with the figure of Christ holding in his open arms the round surface of the earth (being his head at the top, hands at each side of the globe, and feet at the bottom): continents (depicted as different buildings) and seas are represented around the symbolical, central point of Jerusalem.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/17787825-dc97-4df9-9581-7ed70d408dd4_mapa%20mundo.png,"- Rosa Casapullo and Miriam R. Policardo, «Tecniche della divulgazione scientifica nel volgarizzamento mantovano del “De proprietatibus rerum” di Bartolomeo Anglico», Lingua e Stile, 38, 2 (2003), 139-76."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/ca0fa31f-ea9a-4a0e-a49a-4c65bad32f3c.json,ca0fa31f-ea9a-4a0e-a49a-4c65bad32f3c,Data (Storage / Indices / Tables / Charts),Diagram of Tides,"Bede, the Venerable",late 12th century,12,W.73,Compendium of computistical texts,Latin,Walters Art Museum,England,Cosmography,Cosmography,"Bede, the Venerable","Large circular diagram containing information about monthly tidal movements and their relationship to the ages of the Moon (the cycle of the synodic month), often present in manuscript copies of 'De natura rerum', by Bede. This particular diagram contains a T-O map in the centre, and descriptions about the twelve winds. Four small circles around the diagram highlight the two highest and lowest tides. The author used colours (black, yellow, red and green) to help the reader find and discern the different levels of information.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/2930f4f7-6a99-4d72-be56-c87c7efe176c_Diagram%20of%20Tides.jpg,"Text and Image: Medieval Book Illustration. The Walters Art Gallery, Baltimore. 1986.
Heavenly Bodies. The Walters Art Gallery, Baltimore. 1988."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/3976bc73-a474-4706-bdf0-e4201cd7fadd.json,3976bc73-a474-4706-bdf0-e4201cd7fadd,Data (Storage / Indices / Tables / Charts),Multiplication Table,Boethius,2nd or 3rd quarter of the 12th century,12,"Harley, MS 549, f. 14",De institutione arithmetica,Latin,British Library,London,Arithmetic,Arithmetic,"Boethius, De institutione arithmetica","For the four operations of elementary arithmetic – addition, subtraction, multiplication and division – there is a table. Boethius’s “De institutione arithmetica” comprises several diagrams and this is a multiplication table: the operations are performed in relation to ten Roman numerals, from I through to X. The multiplication table is framed and coloured by four fish, a circle in gold, and three dogs chasing a hare.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/21b1c270-3b04-488b-8e79-30a990481302_tabuada.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/ca58bfea-e56c-48dd-8714-46a17017e1ba.json,ca58bfea-e56c-48dd-8714-46a17017e1ba,Knowledge-Experience Simulations,Alchemy and Christianity,George Ripley (?),Late 16th century-Early 17th century,16,"Add MS 5025, f. 3ar",Alchemical rolls (The Ripley Scrolls),Latin and English,British Library,London,Alchemy,Alchemy,George Ripley,"Inside the bottom half of a yellow orb – which remind us, in some way, of an egg, even due to the prominence of the oval line that was placed below the bird’s paws – there are clouds and a white dove with open wings. Below it reads in Latin: “Tres sunt qui testimonium dant in celo pater, filius et spiritus et his tres unum sunt”, a clear reference to the Holy Trinity. The white dove is the symbol for the albedo. As a bird – once the eggs are laid – sits on eggs, cover and hatch them, and from the incubation creation will be possible, in religious terms, a correspondance can be seen with Christian iconography, being the Holly Spirit like the “brooding” dove of Creation.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/944aaf0c-40ed-4557-860e-c932bc3400b2_pomba.png,"- Stanton J. Linden, 'Reading the Ripley Scrolls: Iconographic Patterns in Renaissance Alchemy', in European Iconography, East and West: Selected Papers of the Szeged International Conference, June 9-12, 1993, ed. by György E. Szőnyi, Symbola et Emblemata: Studies in Renaissance and Baroque Symbolism, 7 (Leiden: Brill, 1996), pp. 236-49 (p. 237).
- R. Ian McCallum, 'Alchemical Scrolls Associated with George Ripley', in Mystical Metal of Gold: Essays on Alchemy and Renaissance Culture, ed. by Stanton J. Linden (Brooklyn: AMS Press, 2007), pp. 161-88 (pp. 167, 174-75, 179, 181-82, fig. 5)."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/3d54a142-5c7a-4be6-b09b-f04c88395e2d.json,3d54a142-5c7a-4be6-b09b-f04c88395e2d,Demonstrative Graphics,Wheel of the Ten Ages of Man,Robert de Lisle,c. 1310,14,"Arundel 83 II, f. 126v",Psalter (the “De Lisle Psalter”),"Latin, with French and English",British Museum,London,Theology,Theology,Madonna Master,"Miniature of the Wheel of the Ten Ages of Man, showing the human life cycle. The wheel has at its centre the image of Christ (reminding the universal judgment to which every person will be subject after life), and in its corners figures representing the Infancy (infantia), Youth (iuventus), Old Age (senectus), and Decrepitude (decrepitus). Ten golden spokes come from the centre and terminate in circular medallions illustrating the different stages of life. For instance, the first image, representing birth or puerile age, is of a woman holding a baby on her lap and seeming to prepare a meal over a bonfire. From this image on and in some intervals of years happen stages of life seen as ascending: maturity is reached by the age of fifty and it is represented by a king. Then, the descending steps start, being a man capable of walking but already with a cane, an old man bent over back being led by a child, diseases appear more (being a man attended by a doctor), death happens (represented by the funeral mass), being the last image the tomb where lies the body.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/55319306-b7a4-47b7-840d-7977c1b99787_roda%20das%20idades%20do%20homem.jpg,"- Lucy Freemen Sandler, The Psalter of Robert de Lisle in the British Library (London: Harvey Miller, 1983)."
https://iiifmanifests.ifilosofia.up.pt/api/manifests/ca612c5d-71d7-4d61-8111-f2068be3b52e.json,ca612c5d-71d7-4d61-8111-f2068be3b52e,Demonstrative Graphics,Area Democriti,Giordano Bruno,1591,16,,De triplici minimo et mensura,Latin,National Central Library of Rome,Rome,Cosmology,Cosmology,"Giordano Bruno, De triplici minimo et mensura",,https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/36fe277e-413b-4f4f-a588-b0d19153b2cb_area%20democriti.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/415fb52d-b379-4a9d-bf46-76d1bb95c508.json,415fb52d-b379-4a9d-bf46-76d1bb95c508,Relational Schemes,Conceptual scheme,?,1st half of the 16th century,16,"Egerton 845, f. 19v","Alchemical treatise and diagrams, fragmentary, English verse on alchemy",Latin and English,British Museum,London,Alchemy,Alchemy,"?, Alchemical treatise and diagrams, fragmentary, English verse on alchemy","Conceptual scheme with references to alchemical nomenclature, such as “ignis”, “aer”, “aqua”, “terra” (the elemental constituents), “elixir”, “lapis”, “metalla” (the artificial generation of substances, associated with the philosopher’s stone). Starting from the relation between “Deus” (the Creator) and “Natura”, the diagram shows the alchemists’s attempts to imitate God’s creation by discovering the generative spirit in nature and the means to imitate it, using the art of practicing alchemy in laboratory. To recreate is then, for them, to generate, mature and perfect matter.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/54517ebe-2a87-4b24-a5af-04521e328f8c_esquema%20conceptual%20alquimia.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/ccd1edd5-6b4e-4978-8659-24c5b9a39081.json,ccd1edd5-6b4e-4978-8659-24c5b9a39081,Knowledge-Experience Simulations,Stone Clock,Alfonso X,1275-77,13,BH MSS 156,Los Libros del Saber de Astrologia,Spanish,Universidad Complutense de Madrid,Seville,Astronomy,Astronomy,Alfonso X,"Put together by request of King Alfonso X the Wise, this codex was for centuries a model for the development of European science. In it participated numerous authors, translators, scribes and illuminators, from different religious backgrounds, summoned by the Translators School in Toledo, with the aim of spreading knowledge. The codex contains sixteen books, written in gothic script, and more than 160 illustrations divided into three fields: astronomy, astronomical instruments and measuring instruments.
This diagram is contained in the Libro Primero de la Piedra de la Sombra (that contains step by step instructions on how to build a stone clock), folio 181v, chapter twelve, and it exemplifies how to draw/mark hights in the stone clock, using rulers and a compass. The diagram is a linear drawing, presented inside a rectangle, divided with an horizontal line (west-east) and a vertical line (north-south). In the intersection of these lines there is a circle with a degree scale. Located in the middle of the composition, a symmetrical shape is obliquely subdivided into 10 hours of daylight: concordant hours occupy the same area to the left and to the right of the vertical axis.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/3031ea44-894b-4ebb-8beb-b00b4696cac2_Stone%20Clock.jpg,"Alfonso X, Rey de Castilla. Libros del Saber de Astronomia del rey Alfonso X. [Barcelona]: Ebrisa, 1999  [BH R FAC125/1 ]
CArdenas, Anthony John. A study and edition of the Royal Scriptorium manuscript of 'El Libro del Saber de Astrologia' by Alfonso X, el Sabio. Ann Arbor, Mi. : University of Wiscosin, 1974 (UMI Dissertation Services, 1999)  [BH R091.31(460)CAR]
Alfonso X, Rey de Castilla. Libros del saber de Astronomia del Rey Alfonso X de Castilla / copilados, anotados y comentados por Manuel Rico y Sinobas Madrid : Tip. de Eusebio Aguado, 1863-1867  [BH FOA 9] vol.2, [BH FOA 10] vol. 5. La obra completa se conserva en la biblioteca de la Facultad deDerecho. 
Claire Raamboz. Libro de la Ochava Esfera de Alfonso X, edicion critica. Universidad de Paris XIII, s.a. "
https://iiifmanifests.ifilosofia.up.pt/api/manifests/4369612a-f3ef-4af3-831a-b5192411e810.json,4369612a-f3ef-4af3-831a-b5192411e810,Relational Schemes,Tree of consanguinity and affinity,?,2nd half of the 13th century or 1st half of the 14th century,13,"Arundel 381, f. 173v",Tabula theologie,Latin,British Museum,London,Genealogy,Genealogy,"?, Tabula theologie",,https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/af00a334-fbf1-49b2-8ec4-8f2a2f2bf9ad_consanguinidade%20rei%20rainha.jpg,
https://iiifmanifests.ifilosofia.up.pt/api/manifests/ccd7ba69-e654-43a9-a8f3-b167e7105d7c.json,ccd7ba69-e654-43a9-a8f3-b167e7105d7c,Knowledge-Experience Simulations,Distillation furnace,George Ripley (?),Late 16th century-Early 17th century,16,"Add MS 5025, f.3br",Alchemical rolls (The Ripley Scrolls),Latin and English,British Library,London,Alchemy,Alchemy,George Ripley,"Detail of a gothic-style distillation furnace with three levels or degrees, each labelled, namely: putrefaction, corruption and mortification. The furnace has a fueling tower and a door at the bottom, for access to stoke the fires (“ignis”). An alembic stand on top of the furnace or “furno secretus” and it functions as receiver of the liquid's vapor before it flows down into the stem of the alembic. The tower is releasing smoke, from the burning and heating in the furnace.",https://iiifmanifests.ifilosofia.up.pt/image-server/iiif/2/ba0dc04d-5e11-4d1c-acc7-a875274c5ecb_forno%20definitivo.png,"- Stanton J. Linden, 'The Ripley Scrolls and The Compound of Alchymy', in Emblems and Alchemy, ed. by Alison Adam and Stanton J. Linden, Glasgow Emblem Studies, 3 (Glasgow: Department of French, University of Glasgow, 1998), pp. 73-94 (p. 75).
- Anke Timmerman, The Ripley Scrolls: Alchemical Poetry, Images and Authority (Leiden: Brill, 2014), pp. 114-15, 121, 139."
